SliceID,SliceData,Class
48__CT-9013-0004,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0005,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0006,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0007,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0008,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0009,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0010,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0011,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0012,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0013,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0014,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0015,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0016,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0017,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0018,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0019,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0020,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0021,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0022,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0023,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0024,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0025,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0026,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0027,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0028,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0029,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
48__CT-9013-0030,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
51__CT-0003-0001,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0002,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0003,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0004,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0005,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0006,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0007,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0008,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0009,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0010,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0011,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0012,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0013,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0014,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0015,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0016,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0017,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0018,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0019,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0020,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0021,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0022,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",1
51__CT-0003-0023,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0024,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
51__CT-0003-0025,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
56__CT-6817-0001,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0002,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0003,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0004,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0005,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0006,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0007,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0008,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0009,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0010,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0011,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0012,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0013,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0014,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0015,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0016,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0017,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0018,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0019,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0020,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0021,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
56__CT-6817-0022,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0023,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0024,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
56__CT-6817-0025,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
62__CT-0002-0001,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
62__CT-0002-0002,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
62__CT-0002-0003,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
62__CT-0002-0004,"[[-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 ...
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]
 [-2000. -2000. -2000. ... -2000. -2000. -2000.]]",0
